region_id,mean,region_name
SOM.18.74,-3.15,Hargeysa
SOM.2.5,36.02,Ceel Barde
SOM.2.6,49.17,Rab Dhuure
SOM.2.7,29.97,Tiyeeglow
SOM.2.R41446bee4ef33ae3,37.37,Xudur; Wajid
SOM.3.10,19.25,Mogadisho
SOM.4.13,40.23,Calawla
SOM.4.R55a58fbee151552d,48.43,Qandala; Bosaaso; Iskushuban; Qardho; Bander-Beyla
SOM.5.18,32.44,Buur Xakaba
SOM.5.19,40.68,Diinsoor
SOM.5.R6592d8578ee47e58,32.92,Baay
SOM.6.24,34.69,Ceel Dheer
SOM.6.R9b7171f1d9c381aa,32.68,Galgudug
SOM.7.29,64.91,Dolow
SOM.7.R33e9ff1321647aad,54.27,Gado
SOM.8.34,38.99,Jalalaqsi
SOM.8.Rfccc5a812678586e,42.17,Hiiran
SOM.9.35,45.6,Bu'aale
SOM.9.36,36.86,Jilib
SOM.9.37,52.02,Saakow
SP-,-7.93,Spratly islands
SPM.R9eb7222880bb77af,-16.1,Saint Pierre and Miquelon (unnamed region)
SRB.3.R5b0c16b54b824b7c,14.43,Belgrade
SRB.3.Rf2f2581fe540cf45,13.5,Belgrade
SRB.4.31,-1.25,Crna Trava
SRB.4.R4efc88b16830db4c,10.34,Jablanica
SRB.9.Rbb44cad059f9d49a,8.79,Moravica|Morava
SRB.9.Rf7e25e718a3741a4,3.82,Moravica|Morava
SRB.R01b0ffbdff8ba399,12.12,Branicevo; Bor; Branicevo; Bor
SRB.R66066408c4487715,8.53,Kolubara
SRB.R9923be2b0900e158,10.16,Pcinja
SRB.Raed4864ddbfbfaa4,11.47,West Backa
SSD.1.1.R4feb34081d796c89,9.52,Lakes
SSD.1.1.Rbe9d1d49406bec15,11.88,Lakes
SSD.1.2.6.6,7.37,Aweil
SSD.1.2.R6da63a999b75321c,12.51,North Bahr-al-Ghazal
SSD.1.3.R297489f340564f6c,8.59,Warap
SSD.1.3.Re4a33e83b67219c9,11.36,Warap
SSD.1.4.13.13,2.58,Raga
SSD.1.4.14.14,6.85,Wau
SSD.2.5.15.15,-2.74,Juba
SSD.2.5.16.16,-6.86,Kajikaji
SSD.2.5.17.17,-10.58,Yei
SSD.2.5.18.18,10.86,Treikaka
SSD.2.6.19.19,-12.77,Akotous
SSD.2.6.19.20,-3.21,Toreit
SSD.2.6.21.22,-7.8,Magoy
SSD.2.6.R3bb135b01920a14b,-2.43,Eastern Equatoria
SSD.2.7.25.27,-7.09,Ezura
SSD.2.7.25.28,-4.46,Tombura
SSD.2.7.R6f58d409c53fc01f,-3,West Equatoria
SSD.3.10.39.43,9.02,Rank
SSD.3.10.45.49,4.45,Malakal
SSD.3.10.R1780bc009448e840,4.46,Upper Nile
SSD.3.10.R53f348c726041df5,11.37,Upper Nile
SSD.3.8.32,6.74,Pibor
SSD.3.8.R2e8d6611df79a48e,11.68,Jungoli
SSD.3.8.R7dffa73044081ee0,9.5,Jungoli
SSD.3.8.R8f7b6eec56c14a90,11.34,Jungoli
SSD.3.9,10.95,Unity
STP.R4ef3a4aff0561830,-12.19,Sao Tome and Principe
SUR.6.27,-6.04,Bigi Poika
SUR.6.28,-7.29,Carolina
SUR.6.R81b1faaf371b7c8c,-5.93,Oost; Noord; Zuid
SUR.R4073fec72e15716c,-7.15,Klaaskreek; Brownsweg; Bven Saramacca; Sarakreek; Boven Suriname; Coeroeni; Centrum; Oostelijke Polders; Margaretha; Bakki; Westelijke Polders; Groot Henar; Wageningen; Galibi; Nw . Nickerie; Johanna Maria; Wayambo Weg; Moengo; Totness; Welgelegen; Alkmaar; Tamanredjo; Wanhatti; Calcutta; Nw. Amsterdam; Tijgerkreek; Groningen; Jarikaba; Meerzorg; Kampong Baroe; Moengotapoe; Albina; Patamacca; Coppename; Tapanahony; Marechalskreek; Kabalebo; Kwakoegron
SUR.Rf1fb917015a15c4d,-7.82,Kwatta; Weg Naar Zee; Blauwgrond; Rainville; Munder; Welgelegen; Saramaccapolder; Centrum; Tammenga; Flora; Beekhuizen; Koewarasan; Latour; Livorno; Pontbuiten; Houttuin; De Nieuwe Grond; Lelydorp; Domburg
SVK.1,-19,Banskobystrick
SVK.2,-7.21,Bratislavsk
SVK.3,-16.87,Koick
SVK.4,-9.04,Nitriansky
SVK.5,-23.59,Preov
SVK.6,-18.16,Trenciansky
SVK.7,-8.72,Trnavsk
SVK.8,-29.79,ilinsk
SVN.2,-16.13,Gorika
SVN.6.R18a1ac0a0fe81260,1.68,Juna Primorska
SVN.6.Rfb4246146114e224,-8.1,Juna Primorska
SVN.R108fc4e5ea6e332d,-10.71,marje pri Jelah; Vransko; Lako; Radece; Podcetrtek; Benedikt; Lenart; Lendava; Selnica ob Dravi; Maribor; Vuzenica; Krievci; Ravne na Korokem; Rogatec; Tabor; Prebold; tore; Bistrica ob Sotli; Zagorje ob Savi; Race-Fram; Lovrenc na Pohorju; Dobrna; Trbovlje; Hodo; Odranci; Verej; Crenovci; Hoce-Slivnica; Miklav na Dravskem Polju; Kuzma; Gornji Petrovci; alovci; Rogaovci; Puconci; Grad; Moravske Toplice; Cankova; Gornja Radgona; Kobilje; Murska Sobota; entilj; Tiina; Sveta Ana; Dobrovnik; Kungota; Pesnica; Beltinci; Turnice; Radlje ob Dravi; Muta; Radenci; Podvelka; Dravograd; Velika Polana; Sveti Jurij; Prevalje; Cerkvenjak; Ljutomer; Ribnica na Pohorju; Slovenj Gradec; Rue; Duplek; Trnovska Vas; Meica; Sveti Andra v Slovenskih Goricah; Razkrije; Jurinci; Ormo; Crna na Korokem; Destrnik; Mislinja; Stare; Slovenska Bistrica; Dornava; Ptuj; Zrece; Hajdina; Solcava; otanj; Vitanje; Gorinica; Kidricevo; Velenje; Luce; Markovci; Oplotnica; Ljubno; Mozirje; Videm; Zavrc; Slovenske Konjice; Majperk; Vojnik; martno ob Paki; Podlehnik; Polzela; Gornji Grad; alec; Nazarje; Braslovce; etale; Celje; entjur pri Celju; Rogaka Slatina; Hrastnik; Krko; Dobje; Kozje; Sevnica; Breice
SVN.R7ee01f124035ecf8,-12.47,elezniki; Lukovica; Menge; Medvode; Litija; Metlika; Semic; Dol pri Ljubljani; Dobrova-Polhov Gradec; kofja Loka; Komenda; Domale; Vodice; Kranjska Gora; Jesenice; Tric; irovnica; Bled; Jezersko; Radovljica; Bohinj; Preddvor; Kamnik; Kranj; Naklo; Cerklje na Gorenjskem; encur; Gorenja Vas-Poljane; Moravce; Trebnje; kofljica; Trzin; Ljubljana; iri; Horjul; Brezovica; Logatec; Vrhnika; Grosuplje; Ivancna Gorica; Ig; Borovnica; kocjan; Novo Mesto; Velike Lace; Mirna Pec; Cerknica; Dobrepolje; entjernej; Postojna; uemberk; Bloke; Ribnica; Sodraica; Dolenjske Toplice; Kocevje; Pivka; Loka Dolina; Loki Potok; Ilirska Bistrica; Crnomelj; Osilnica; Kostel
SWE.1,-27.17,Blekinge
SWE.10,-79.21,Norrbotten
SWE.11,-52.66,Orebro
SWE.12,-42.8,stergtland
SWE.13,-23.74,Skne
SWE.14,-49.65,Sdermanland
SWE.15,-56.09,Stockholm
SWE.16,-54.29,Uppsala
SWE.17,-48.23,Vrmland
SWE.18,-75.52,Vsterbotten
SWE.19,-71.43,Vsternorrland
SWE.2,-63.83,Dalarna
SWE.20,-56.55,Vstmanland
SWE.21,-36.43,Vstra Gtaland
SWE.3,-66.06,Gvleborg
SWE.4.31,-35.9,Gotland
SWE.5,-28.54,Halland
SWE.6,-69.79,Jmtland
SWE.7,-41.85,Jnkping
SWE.8,-33.46,Kalmar
SWE.9,-33.93,Kronoberg
SWZ.1,-6.72,Hhohho
SWZ.3,-6.91,Manzini
SWZ.R2964821d7f7c7baf,-6.2,Swaziland
SYC,-5.12,Seychelles
SYR.1.1,46.21,Al-Hasakah
SYR.1.2,55.97,Al-Malikiyah
SYR.1.3,51.5,Al Qamishli
SYR.1.4,44.89,Ra's al-'Ayn
SYR.10.37,12.99,Arihah
SYR.10.38,18.27,Harem
SYR.10.39,17.67,Idlib
SYR.10.40,13.7,Jisr ash-Shugur
SYR.10.41,15.23,Ma'arrat al-Numan
SYR.11.42,5.12,Al-Haffah
SYR.11.43,11.84,Jableh
SYR.11.44,10.62,Latakia
SYR.11.45,8.53,Qardaha
SYR.12.46,-2.98,Quneitra
SYR.13.47,2.61,Al-Qutayfah
SYR.13.48,-5.64,An-Nabk
SYR.13.49,-2.2,At-Tall
SYR.13.50,1.92,Darayya
SYR.13.51,3.99,Duma
SYR.13.52,2,Markaz Rif Dimashq
SYR.13.53,-1.97,Qatana
SYR.13.54,-9.23,Yabrud
SYR.13.55,-5.81,Zabadani
SYR.14.56,4.74,Ash-Shaykh Badr
SYR.14.57,9.43,Baniyas
SYR.14.58,5.9,Duraykish
SYR.14.59,6.69,Safita
SYR.14.60,11.52,Tartus
SYR.2.10,23.41,Jabal Sam'an
SYR.2.11,32.43,Jarabulus
SYR.2.12,33.25,Manbij
SYR.2.5,36.35,'Ayn al-'Arab
SYR.2.6,25.31,A'zaz
SYR.2.7,23.92,Afrin
SYR.2.8,29.18,Al Bab
SYR.2.9,26.9,As-Safirah
SYR.3.13,41.18,Ar-Raqqah
SYR.3.14,35.9,Ath-Thawrah
SYR.3.15,40.78,Tal Abyad
SYR.4.16,-1.67,As-Suwayda
SYR.4.17,-1.62,Salkhad
SYR.4.18,1.15,Shahba
SYR.5.19,0.72,Damascus
SYR.6.20,1.4,As-Sanamayn
SYR.6.21,2.87,Daraa
SYR.6.22,2.55,Izra'
SYR.7.23,48.59,Abu Kamal
SYR.7.24,47.2,Deir ez-Zor
SYR.7.25,47.84,Mayadin
SYR.8.26,13.1,As-Suqaylabiyah
SYR.8.27,16.08,Hama
SYR.8.28,5.87,Masyaf
SYR.8.29,15.7,Muhardeh
SYR.8.30,17.21,Salamiyah
SYR.9.31,11.71,Al-Mukharram
SYR.9.32,6.59,Al-Qusayr
SYR.9.33,11.21,Ar-Rastan
SYR.9.34,7.89,Hims
SYR.9.35,23.49,Palmyra
SYR.9.36,4.72,Talkalakh
TCA.R86f62d9634f57bab,-5.06,Turks and Caicos Islands (unnamed region)
TCD.1.1,77.29,Batha Est
TCD.1.2,77.91,Batha Oues
TCD.1.3,77.41,Fitri
TCD.10.29,33.27,Barh Sara
TCD.10.30,33.64,Mandoul Occidental
TCD.10.31,34.84,Mandoul Oriental
TCD.11.32,38.27,Kabbia
TCD.11.33,43.26,Mayo-Boneye
TCD.11.34,40.28,Mont Illi
TCD.12.35,46.61,Lac Lr
TCD.12.36,35.04,Mayo-Dallah
TCD.13.37,41.54,Barh Kh
TCD.13.38.229,38.05,Maro
TCD.13.39,41.29,Lac Iro
TCD.14.40,37.67,Assoungha
TCD.14.41,56.49,Djourf Al Ahmar
TCD.14.42,60.31,Ouara
TCD.14.43,38.35,Sila
TCD.15.44,52.53,Aboudea
TCD.15.45,46.26,Barh Azoum
TCD.15.46,41.42,Haraze Mangueigne
TCD.16.47,38.28,Br
TCD.16.48,41.2,Tandjil Est
TCD.16.49,38.45,Tandjil Ouest
TCD.17.50,43.37,N'Djamena
TCD.18.51,52.87,Biltine
TCD.18.52,26.31,Dar Tama
TCD.18.53,28.69,Kob
TCD.2.4.16,78.53,Borkou
TCD.2.5.17,37.17,Ennedi Est
TCD.2.6.18,57.21,Ennedi Ouest
TCD.2.7.19,53.93,Tibesti
TCD.3.8,56.83,Baguirmi
TCD.3.9,46.39,Loug Chari
TCD.4.10,60.63,Barh Signaka
TCD.4.11,61.62,Bitkine
TCD.4.12,50.69,Gura
TCD.4.13,65.78,Mangalm
TCD.5.14,68.07,Dababa
TCD.5.15.58,58.57,Massakory
TCD.5.16,54.59,Haraze Al Biar
TCD.6.17,69.46,Barh El Gazel
TCD.6.18,57.31,Kanem
TCD.6.19,61.54,Nokou
TCD.7.20.76,56.06,Bol
TCD.7.21.77,56.3,Ngouri
TCD.8.22,29.99,Dodj
TCD.8.23,30.87,Lac Wey
TCD.8.24,32.64,Ngourkosso
TCD.9.25,25.68,Lanya
TCD.9.26,22,Monts de Lam
TCD.9.27,28,Nya Pend
TCD.9.28,30.95,Pend
TGO.1,30.84,Centre
TGO.2.R93fc6754246a01dc,39.53,Rgion de la Kara
TGO.2.R975c312cec15550c,48.89,Rgion de la Kara
TGO.3.10,16.46,Golfe (incl Lom)
TGO.3.R00e2431dd5a6481a,23.98,Rgion Maritime
TGO.3.R438e52554d00ab87,23.24,Rgion Maritime
TGO.4.R2525540aae62638f,28.79,Rgion des Plateaux
TGO.4.R7ce56bde62151e04,14.03,Rgion des Plateaux
TGO.5.20,73.3,Oti
TGO.5.21,69.43,Tne
THA.10,-10,Chiang Rai
THA.11,4.43,Chon Buri
THA.12,-3.97,Chumphon
THA.13.R7348f8696822f421,-0.99,Kuchinarai
THA.13.Rcae34415f81a8be3,1.35,Tha Khantho
THA.14,0.54,Kamphaeng Phet
THA.15,-0.03,Kanchanaburi
THA.16.237.1254,-0.02,Ban Phai
THA.16.237.R58d86561f8ce7897,2.19,Ban Phai
THA.16.R430de9a9802fae19,2.83,Chonnabot; Waeng Noi; Nong Song Hong; Waeng Noi; Nong Song Hong; Waeng Noi; Phon; Nong Song Hong; Phon; Waeng Noi; Nong Song Hong
THA.16.R905be0ccc14bb4cf,1.04,Muang Khon Kaen
THA.16.Rcb6d490f7fb08381,-0.07,Nong Rua; Ban Fang; Nong Rua; Ban Fang
THA.17.265.1396,-2.03,Ko Lanta Noi
THA.17.265.1397,-2.55,Ko Lanta Yai
THA.17.265.1398,-2.52,Sala Dan
THA.17.265.R37970ab863a014a6,-2.04,Ko Lanta
THA.17.267.1408,-5.91,Krabi Yai
THA.17.267.1410,-5.91,Pak Nam
THA.17.267.R12ff1755fbadb2e9,-3.37,Muang Krabi
THA.17.267.Rce097d5ba86aa968,-4.1,Muang Krabi
THA.17.267.Re127ec586c531768,-3.79,Muang Krabi
THA.17.Rc0ed1da855a0935f,-3.46,Ao Luk; Khlong Thom
THA.18,-6.44,Lampang
THA.20,-7.94,Loei
THA.21.R2b0eb68e53c70ef1,3.97,Muang Lop Buri
THA.21.R7dfaa0759c2b0b0c,1.68,Lam Son Thi
THA.23.R09d48ba8152e23ea,3.26,Borabu
THA.23.R231e9fb7c4a9a075,2.25,Kosum Phisai
THA.27,-1.25,Nakhon Phanom
THA.28.383.R73ddd73ed3cf6cc1,-0.85,Khon Buri
THA.28.383.Rdc4071dcb43b0447,0.73,Khon Buri
THA.28.R678ebb4740bb1671,1,Dan Khun Thot; Muang Nakhon Ratchasima; Sung Noen
THA.28.R689bc9e8858a0ed1,3.88,Chum Phuang
THA.28.R861a020fcedc486a,3.67,K. Bua Lai
THA.28.Ra7e59b8c042d571c,-1.75,Pak Chong; Pak Chong; Chok Chai; Pak Thong Chai; Pak Chong; Wang Num Khiaw; Pak Chong
THA.29.399.2282,0.61,Chum Saeng
THA.29.399.R67fad16983678ce3,2.14,Chumsaeng
THA.29.R84152836d9652485,1.98,Muang Nakhon Sawan
THA.29.R93aafe8c3fc35e8a,3.17,Tha Tako
THA.3.R20d097251ba20cf6,4.58,Chatuchak; Bang Khen
THA.3.R3edeff05b7928bfc,4.57,Bung Kum; Lat Phrao; Bang Kapi
THA.3.R54a58ba78ac1fc58,4.26,Huai Kwang; Wang Thonglang; Suan Luang
THA.3.R6e4e6f716cc65cee,3.61,Chom Thong; Phasi Charoen; Rat Burana
THA.3.R902defdbd698e598,4.13,Nongkheam; Thawi Wattana; Taling Chan; Bang Khae; Bang Bon; Bangkhuntien; Thungkru
THA.3.R94493c79c32e39a5,3.87,Yannawa; Sathorn; Bang Rak; Pom Pram Sattru; Pathum Wan; Samphantawong; Khlong San
THA.3.Ra4b9a5df72643fb3,3.86,Prakanong; Wattana; Khlong Toey; Bang Na
THA.3.Rb27ef6ded8578e77,5.47,Lat Krabang; Lak Si; Khlong Sam Wa; Don Muang; Sai Mai; Nong Chok; Khan Na Yao; Min Buri; Saphan Sung; Prawet
THA.3.Rbe98370143fc1f84,4.56,Bang Su; Din Dang; Bang Plad; Dusit; Phaya Thai; Ratchathewi; Phra Nakhon
THA.3.Rce338c8638489702,3.9,Bang Kho Laem; Bangkok Noi; Bangkok Yai; Thon Buri
THA.30.413.R1c34cdcd86eddd70,-5.03,Bang Khan
THA.30.413.R55f882093121ed88,-3.62,Bang Khan
THA.30.420.2449,-8.51,Lak Chang
THA.30.420.R4e9b858e7443f082,-8.37,K. Chang Klang
THA.30.422.2456,-3.14,Khuan Thong
THA.30.422.R58b0ec405e6b6025,-3.34,Khanom
THA.30.423.2458,-3.84,Kamlon
THA.30.423.2461,-3.69,Lan Saka
THA.30.423.Re2cdec9981c6c71e,-3.89,Lan Saka
THA.30.424.R0aa5f22b8af1728f,-6.28,Muang Nakhon Si Thammarat
THA.30.424.Rca6249598b5df479,-3.51,Muang Nakhon Si Thammarat
THA.30.426.2493,-2.53,Laem  Talumphuk
THA.30.426.Raf0e055ecb1baed1,-1.15,Pak Phanang
THA.30.429.2510,-3.16,In Khiri
THA.30.429.R2af3bb4e726a1931,-2.83,Phrommakhiri
THA.30.434.2550,-3.87,Nam Tok
THA.30.434.R15412cbf3c678375,-3.83,Thung Song
THA.30.434.R3a503c0498f225f0,-5.41,Thung Song
THA.30.R2d97f13db1f9584e,-2.97,Ron Phi Pun; Hua Sai; Cha-uat
THA.30.Ree1305f3c3c4fed9,-5.17,Chawang
THA.32,-4.85,Narathiwat
THA.33,-2.73,Nong Bua Lam Phu
THA.34.483.2828,-4.82,Phan Phrao
THA.34.483.R0475f4a57c9d787a,-4.04,Si Chiang Mai
THA.34.Rcc9e738a2236fe1a,-1.46,Seka
THA.34.Rceb9e31fa34ccce8,-2.17,K. Fao Rai; Tha Bo
THA.35,5.64,Nonthaburi
THA.36,6.17,Pathum Thani
THA.37,-3.3,Pattani
THA.4.R71c105eab0ebcff5,4.1,Na Pho; Krasang
THA.4.Rf51782e842010834,2.42,Lam Plai Mat; Non Din Daeng
THA.42,-1.28,Phetchabun
THA.43,2.25,Phetchaburi
THA.44,-5.28,Phichit
THA.45,-5.73,Phitsanulok
THA.46,5.87,Phra Nakhon Si Ayutthaya
THA.48.604.3744,-6.14,Kamala
THA.48.604.R59cbc06b585ae498,-6.55,Kathu
THA.48.605.R3cf9a37d8b5c9192,-6.85,Muang Phuket
THA.48.605.Rb278238a27f0cf76,-6.28,Muang Phuket
THA.48.606,-4.72,Thalang
THA.5,8.72,Chachoengsao
THA.50.616.3786,-3.35,Hua Hin
THA.50.616.3787,-1.29,Hin Lek Fai
THA.50.616.3788,-5.28,Nong Phlap
THA.50.617.3789,-0.59,K. Sam Roi Yot
THA.50.618.R1c00dec1fbf8a1bb,-0.93,Kui Buri
THA.50.618.R3eb4b464a26b4e34,-2.05,Kui Buri
THA.50.619.3801,-1.79,Prachuap Khiri Khan
THA.50.619.Rbf7b5e111786a6b0,-2.6,Muang Prachuap Khiri Khan
THA.50.620.3803,-1.55,Nong Ta Taem
THA.50.620.R0e6c12e135649178,-1.71,Pran Buri
THA.50.621.Ra00f84852eb87f4b,-5.88,Thap Sakae
THA.50.621.Rd2c2205fe7914fb6,-6.63,Thap Sakae
THA.50.R9385ca57d1f0fc2c,-6.6,Bang Saphan; Bang Saphan; Bang Saphan Noi
THA.51.622,-6.95,K. Suk Samran
THA.51.623.R097c86761240968d,-6.49,Kapoe
THA.51.623.R6819fe4650cb7603,-5.88,Kapoe
THA.51.624.R4ce8d96bca3cb53f,-7.02,Kra Buri
THA.51.624.Ra7d5beb6496db2c4,-6.81,Kra Buri
THA.51.624.Rd1596034605111ac,-6.51,Kra Buri
THA.51.625.3829,-8.18,La-un Tai
THA.51.625.R115f226e85703636,-5.31,La-Un
THA.51.626.3834,-8.26,Hat Som Paen
THA.51.626.3835,-10.36,Khao Niwet
THA.51.626.3836,-3.42,Ko Phayam
THA.51.626.Raf0cad0224c3d7f9,-8.06,Muang Ranong
THA.54.R37911155dc5a6885,4.64,Suwannaphum; Phon Sai
THA.54.Rd5003882bc5e26a3,1.41,Selaphum
THA.54.Rdc5c1fc72c7ec836,2.56,Muang Roi Et; At Samat; Chaturaphak Phim; Muang Suang
THA.56.R4c749e7b439b1b6a,-0.51,Waritchaphum
THA.56.R7d5b42ec9536136b,0.14,Akat Amnuai; Akat Amnuai
THA.57.697.R3ed97f9ed07c520d,6.41,Phra Samut Jadee
THA.57.697.Rb39b286cad34d8f7,3.93,Phra Samut Jadee
THA.57.R03d8aa8315977caf,5.1,Bang Bo
THA.57.R1034e11b9ecb4800,4.18,Phra Pra Daeng
THA.62.R56d82111b9ea0279,3.46,Kanthararom
THA.62.R94320b3f10091b8f,4.64,Muang Si Sa Ket
THA.62.Rab7d2612a027c1fb,4.52,Prang Ku; Khukhan
THA.65,-3.16,Songkhla
THA.66,-0.25,Sukhothai
THA.67.R8920b0ab64af3936,4.84,Song Phi Nong
THA.67.Rbf2c032fa54db3d3,3.41,Sam Chuk
THA.69.Re0c0b3f414b8e0a6,5.33,Chom Phra
THA.69.Rf8a4e129248153ca,3.57,Muang Surin; Kap Choeng; Bua Chet
THA.7.114.486,-7.36,Thung Luilai
THA.7.114.Rceb95edb6a5ce75e,-0.48,Khon San
THA.7.R59330728c75505cc,0.46,Nong Bua Daeng
THA.7.R94b6d0a77e4db274,-0.13,Kaset Sombon
THA.71,-3.08,Trang
THA.72.844.5354,-0.8,K. Ko Chang
THA.72.845.5355,-0.53,Ko Kut
THA.72.845.5356,-3.45,Ko Mak
THA.72.847.5363,-7.02,Khlong Yai
THA.72.847.5364,-10.32,Khlong Yai
THA.72.849.5368,-3.32,Bang Phra
THA.72.849.R26138f6d2556c89e,0.19,Muang Trat
THA.72.Rd30568abf0640d8c,0.11,Khao Saming; Laem Ngop
THA.73.863.5458,-0.04,Chaeramae
THA.73.863.Raa5d9cadcfb2c297,2.26,Muang Ubon Ratchatani
THA.73.874.R8464258b16e478fa,1.15,Warin Chamrap
THA.73.874.Rc8d747dcc34098dc,3.21,Warin Chamrap
THA.73.R2cb78ed3864e88cd,0.75,Trakan Phutphon
THA.73.R5d05a0ab71c843be,2.25,Det Udom
THA.73.Rd0352170667735f4,3.36,Muang Samsip
THA.74.882.R1a4b02cd9d81c82d,-0.04,Muang Udon Thani
THA.74.882.R444487fee9a243b5,-0.53,Muang Udon Thani
THA.74.882.R709dcb11e0d16fec,-0.1,Muang Udon Thani
THA.74.883.Rbc4b2c1578edc1fc,-8.01,Na Yung
THA.74.883.Rd076ab58cdcc6c9b,-8.04,Na Yung
THA.74.884.R8781d6a2eed131b2,-7.66,Nam Som
THA.74.884.Re208a71738d2700a,-7.08,Nam Som
THA.74.R09b45d8c8230dc62,0.53,Non Sa-at
THA.74.Re2d5a36737dc175b,-0.6,Sang Khom
THA.76.903.5733,-10.11,Bo Bia
THA.76.903.R00b55113770bb41d,-9.49,Ban Khok
THA.76.904.Rb4a748036113956b,-8.25,Fak Tha
THA.76.904.Rbd2c3292e75a08e7,-8.59,Fak Tha
THA.76.905.5746,0.4,Si Phanom Mat
THA.76.905.R08b5b8748ae0f989,1.08,Laplae
THA.76.905.R4bd75c312a047f8c,0.6,Laplae
THA.76.906.R7f2d3f01096fda5f,0.15,Muang Uttaradit
THA.76.906.Rd044fb1bb236eb60,-0.45,Muang Uttaradit
THA.76.907.R33bc23ed9b0db2c9,-6.69,Nam Pat
THA.76.907.Rfb181f380418f4ef,-9.52,Nam Pat
THA.76.909.5787,-2.84,Ruam Chit
THA.76.909.R45dc4837c82baf4b,-4.91,Tha Pla
THA.76.909.Rb45114c61ddc22c2,-5.48,Tha Pla
THA.76.Raa708c8e914fa7b6,-0.75,Tron
THA.77.913.5806,-12.15,Betong
THA.77.913.Rf7721a4644e44462,-11.89,Batong
THA.77.916.5825,-5.32,Sateng
THA.77.916.Rd9f4894185998e0d,-4.47,Muang Yala
THA.77.917.5839,-6.14,Kota Baru
THA.77.917.R5fd68a69e90cef8d,-4.92,Raman
THA.77.917.R6389a9e342dbb161,-4.36,Raman
THA.77.Ra97dece399f72682,-7.4,Bannang Star
THA.78,2.18,Yasothon
THA.R0012a7f8f3a43a35,-8.84,Mae Ai
THA.R1ca17d199676a617,-9.49,Muang Mae Hong Son
THA.R2109d325ad513f78,4.7,Muak Lek; Wihan Daeng
THA.R34526e675c25d355,7.09,Prachantakham; Watthana Nakhon; Wang Nam Yen; Khlong Hat; Kao Cha Kan
THA.R352f576d945c90f2,2.63,Han Kha
THA.R58bccb46b89e6f74,-0.65,Muang Mukdahan
THA.R5b9fb52e33d31e31,5.05,Photharam
THA.R9c2940332dc7d5c1,-7.49,Chiang Klang
THA.Rbeaf9723e5386140,5.78,In Buri
THA.Rcc8b41877bc3de74,-3.65,Wiang Sa; Ko Yao; Takua Thung
THA.Rddcf04a793312740,-3.62,Khuan Don
THA.Re2cee62652611218,5.93,Bang Len
THA.Re5095fc31c672de8,3.62,K. Khao Chamao
TJK.2.R90d729e47fa9b639,15.16,Qumsangir
TJK.3,13.88,Leninabad
TJK.4.47.R4c9a3fdc915f9847,13.84,Hissor
TJK.4.47.Rf1851160fb028e9c,-8.75,Hissor
TJK.4.48.R1f9c00d2b44715e6,-23.72,Jirgatol
TJK.4.48.R69a56601c64dd34e,-12.39,Jirgatol
TJK.4.49.R1413721d0e1ab4e1,5.37,Nurobod
TJK.4.49.R2cc9c204a2e531fc,4.96,Nurobod
TJK.4.50.R03ddff90a72252ef,2.4,Rasht
TJK.4.50.R35f7c7bac6f34ac1,-3.63,Rasht
TJK.4.52.R083b2835db485bac,12.94,Rudaki
TJK.4.52.R1b43f0473b84ff4e,13.33,Rudaki
TJK.4.53.R912c3f93972dbb0e,13.18,Shahrinav
TJK.4.53.R918b60700aa6d4a5,12.43,Shahrinav
TJK.4.54.330,-18.12,n.a. ( 119)
TJK.4.54.Rb68f3071ac473079,-5.3,Tavildara
TJK.4.55.334,2.57,n.a. ( 114)
TJK.4.55.336,2.11,n.a. ( 120)
TJK.4.55.R1c84fc3ed8a58dc0,-1.44,Tojikobod
TJK.4.56.337,-11.63,n.a. ( 140)
TJK.4.56.R57993c71baa95f09,13.82,Tursunzoda
TJK.4.56.R6efae50eeb26faa9,13.86,Tursunzoda
TJK.4.57.R2d4f9d7dd2fcb4bd,11.91,Vahdat
TJK.4.57.R82ea7422aeed72e2,11.9,Vahdat
TJK.4.57.R9d76f424a247385d,6.97,Vahdat
TJK.4.57.Rcdd25d745bb3c62a,-6.12,Vahdat
TJK.4.58.Re4ccdc3048da240e,-3.99,Varzob
TJK.4.58.Re87212dc3b5679bc,13.04,Varzob
TJK.4.R854039b2d8b5f04a,6.4,Fayzobod
TJK.R4d4d7cbbb8f0a35d,-15.09,Roshtqala
TKL.R509f9c8f36fd8571,0.57,Tokelau (unnamed region)
TKM.1,15.97,Ahal
TKM.2,16.49,Balkan
TKM.3,18.19,Chardzhou
TKM.4,15.41,Mary
TKM.5,18,Tashauz
TLS.7.R4a85dc7ff1ea319f,-3.93,Cristo Rei; Vera Cruz
TLS.7.R68c295b02769ff2a,-3.75,Dom Aleixo; Nein Feto
